palavra,negative,positive
protegendo,0.330665760121,0.669334239879
honrado,0.390869996126,0.609130003874
reves,0.728229647437,0.271770352563
kamluk,0.359915633375,0.640084366625
estimulante,0.147735759796,0.852264240204
enunciados,0.207796930316,0.792203069684
extraordinariamente,0.234816276009,0.765183723991
anormais,0.686386505793,0.313613494207
direto,0.181638619948,0.818361380052
densa,0.594905812312,0.405094187688
rejeitar,0.476036429093,0.523963570907
nervoso,0.661290595544,0.338709404456
dense,0.285168206369,0.714831793631
trabalhe,0.153005933275,0.846994066725
recusou,0.660371610213,0.339628389787
visitando,0.635106599471,0.364893400529
costurar,0.652949974499,0.347050025501
divergencia,0.507664869117,0.492335130883
veda,0.646261993943,0.353738006057
rejeitando,0.5950147906,0.4049852094
catalisador,0.212499222107,0.787500777893
impulsiona,0.263495182768,0.736504817232
rejeitam,0.521835719523,0.478164280477
trabalha,0.142198675404,0.857801324596
barateamento,0.523166472687,0.476833527313
camarao,0.251538154822,0.748461845178
aumenta,0.561279630455,0.438720369545
bold,0.619631493181,0.380368506819
aumento,0.429999680046,0.570000319954
disponivel,0.325794700819,0.674205299181
ganhadores,0.368553830414,0.631446169586
pizzolato,0.690922495094,0.309077504906
louco,0.601610563318,0.398389436682
super,0.18712625142,0.81287374858
pegos,0.686816327957,0.313183672043
violencia,0.7624772019,0.2375227981
lapis,0.253487727901,0.746512272099
icahn,0.6350870286,0.3649129714
cliche,0.420674404197,0.579325595803
implicar,0.440884160249,0.559115839751
obsessao,0.346595195531,0.653404804469
mensalidade,0.329405632432,0.670594367568
analise,0.29892487882,0.70107512118
fluente,0.199977007645,0.800022992355
reconhecido,0.485696114976,0.514303885024
erro,0.722659960098,0.277340039902
erra,0.65404465221,0.34595534779
uchoa,0.599804774886,0.400195225114
persistente,0.462129542778,0.537870457222
surtindo,0.67154797058,0.32845202942
siglas,0.307533765794,0.692466234206
applets,0.30412553475,0.69587446525
tratada,0.622688701094,0.377311298906
essenciais,0.437145817028,0.562854182972
habilitacao,0.581267298541,0.418732701459
despreparados,0.271946443418,0.728053556582
falencia,0.716689356155,0.283310643845
fora,0.644380129254,0.355619870746
recomendacoes,0.194929261017,0.805070738983
interconectividade,0.632729440989,0.367270559011
ford,0.426891805985,0.573108194015
infox,0.628501155111,0.371498844889
reveladas,0.306125265297,0.693874734703
clinico,0.207244629851,0.792755370149
feminina,0.504476165633,0.495523834367
lealdade,0.1451755141,0.8548244859
intensidade,0.298562498703,0.701437501297
clinica,0.239594064496,0.760405935504
feminino,0.203070081789,0.796929918211
racistas,0.699416835269,0.300583164731
builds,0.212987263841,0.787012736159
attached,0.571184251912,0.428815748088
rebaixamento,0.681520375856,0.318479624144
1h30,0.570528109056,0.429471890944
propaganda,0.622823811063,0.377176188937
atenuar,0.716079390904,0.283920609096
dominante,0.348076274956,0.651923725044
petit,0.238276886424,0.761723113576
remetido,0.6117342111,0.3882657889
aapor,0.794635441401,0.205364558599
qwerty,0.270623046291,0.729376953709
estagnado,0.424023372083,0.575976627917
estranhamente,0.635495554803,0.364504445197
mediocre,0.608074385198,0.391925614802
despede,0.605831050954,0.394168949046
cigarro,0.496120919232,0.503879080768
vista,0.544233663234,0.455766336766
indiscutivel,0.257636361434,0.742363638566
calote,0.571655683995,0.428344316005
desabilitado,0.418846600079,0.581153399921
proporcionando,0.115030953323,0.884969046677
curiosidade,0.263714680486,0.736285319514
lentidao,0.597696400701,0.402303599299
danificar,0.713388148736,0.286611851264
despercebidas,0.667885471958,0.332114528042
digitam,0.581262193452,0.418737806548
2507,0.613252890757,0.386747109243
alerta,0.53516961307,0.46483038693
zerar,0.678518217832,0.321481782168
desembolsara,0.550777602371,0.449222397629
impossibilidade,0.70463123402,0.29536876598
publicar,0.274358380005,0.725641619995
desconsiderado,0.635523586793,0.364476413207
optar,0.215775202088,0.784224797912
rodas,0.624279134076,0.375720865924
telinha,0.614698375299,0.385301624701
publicam,0.49109781711,0.50890218289
interaja,0.433046625139,0.566953374861
russo,0.309320374402,0.690679625598
inflado,0.423067101209,0.576932898791
maraba,0.69880309205,0.30119690795
assume,0.557677285647,0.442322714353
assuma,0.27583910119,0.72416089881
gorilla,0.583786230631,0.416213769369
versatilidade,0.215971045574,0.784028954426
corrente,0.279953239589,0.720046760411
pessimista,0.398211208638,0.601788791362
precise,0.545071983271,0.454928016729
jurisdicao,0.692311398215,0.307688601785
responsaivel,0.642522573546,0.357477426454
deficiencia,0.586711885552,0.413288114448
impensavel,0.585903273865,0.414096726135
trojans,0.740753697818,0.259246302182
menor,0.352316778471,0.647683221529
ubiquidade,0.167249700948,0.832750299052
panaceia,0.296670246465,0.703329753535
precisa,0.188186476255,0.811813523745
holofotes,0.655456786143,0.344543213857
indiferente,0.615290352238,0.384709647762
mili,0.587709841354,0.412290158646
pobreza,0.664084525788,0.335915474212
vpn,0.576566714243,0.423433285757
promovidas,0.592697555722,0.407302444278
quanticas,0.65172843993,0.34827156007
torna,0.192218127989,0.807781872011
torne,0.521481169279,0.478518830721
sarney,0.309190708755,0.690809291245
0,0.248436788139,0.751563211861
trunfo,0.34675475708,0.65324524292
libia,0.571509143614,0.428490856386
libio,0.708442979373,0.291557020627
roncolato,0.192610301304,0.807389698696
preciso,0.320089380695,0.679910619305
noticia,0.311220053387,0.688779946613
1991,0.634258182078,0.365741817922
smartphone,0.222070739156,0.777929260844
chanceler,0.472899903508,0.527100096492
tangivel,0.453996604662,0.546003395338
aporte,0.165022325997,0.834977674003
vantajoso,0.39557824103,0.60442175897
paraiso,0.311565990989,0.688434009011
renovavel,0.222949838326,0.777050161674
torcidas,0.691943310229,0.308056689771
procuramos,0.154604558697,0.845395441303
previc,0.272812526757,0.727187473243
absolvido,0.698352008906,0.301647991094
rodovias,0.718204173128,0.281795826872
consegui,0.244855467453,0.755144532547
apartheid,0.621932991987,0.378067008013
exemplificam,0.306586418211,0.693413581789
dic,0.593358516163,0.406641483837
somos,0.205169394755,0.794830605245
etoro,0.283322777421,0.716677222579
desconfortavel,0.649743161644,0.350256838356
excellence,0.183612401503,0.816387598497
revolucionar,0.300092060465,0.699907939535
diz,0.226465151953,0.773534848047
moroso,0.473987918045,0.526012081955
alegando,0.711624989147,0.288375010853
parametros,0.330280949543,0.669719050457
revigorar,0.164266454627,0.835733545373
bacterias,0.717020644345,0.282979355655
quero,0.366100512015,0.633899487985
capitalismo,0.253957171915,0.746042828085
vicentinho,0.526332002128,0.473667997872
investigam,0.75808119969,0.24191880031
lixo,0.686785873186,0.313214126814
autorizado,0.555528859568,0.444471140432
atendermos,0.311219576356,0.688780423644
desanimo,0.706621569006,0.293378430994
cozinha,0.321999758406,0.678000241594
verificou,0.640225474135,0.359774525865
correspondencias,0.729237813064,0.270762186936
pacientes,0.213973454066,0.786026545934
possibilitem,0.315944318513,0.684055681487
estou,0.386640502126,0.613359497874
feita,0.287566520654,0.712433479346
delubio,0.540043001724,0.459956998276
feito,0.264530902341,0.735469097659
levantadas,0.646969386009,0.353030613991
comecei,0.379430897101,0.620569102899
guardiao,0.636497453196,0.363502546804
guardian,0.538351391051,0.461648608949
insuportavel,0.638144229385,0.361855770615
tallis,0.327341964113,0.672658035887
viagem,0.595172871325,0.404827128675
empolgante,0.528750066567,0.471249933433
promissora,0.508352538682,0.491647461318
alto,0.32982553983,0.67017446017
inclinado,0.564398655884,0.435601344116
esforcado,0.558595680229,0.441404319771
bot,0.726765158933,0.273234841067
alta,0.184994840692,0.815005159308
reding,0.658390333722,0.341609666278
boi,0.652679399754,0.347320600246
ruy,0.225470985123,0.774529014877
gloria,0.224687924938,0.775312075062
boa,0.191726701913,0.808273298087
teixeiras,0.632242197678,0.367757802322
taipei,0.596498764169,0.403501235831
destoa,0.608023761909,0.391976238091
governamentais,0.595283070332,0.404716929668
enorme,0.377198532674,0.622801467326
previ,0.29760489757,0.70239510243
casagrande,0.30400497504,0.69599502496
discordar,0.668606924896,0.331393075104
inicie,0.640228513488,0.359771486512
unilateral,0.641359521757,0.358640478243
acatado,0.660445618116,0.339554381884
muitas,0.596121461583,0.403878538417
mandante,0.506051569478,0.493948430522
preocupacao,0.523597506465,0.476402493535
duda,0.60276939805,0.39723060195
hammertoss,0.715787829038,0.284212170962
tripuladas,0.601130188324,0.398869811676
abaaoud,0.742355285238,0.257644714762
retiradas,0.73280754257,0.26719245743
indisponivel,0.484068700481,0.515931299519
remodelar,0.373484802366,0.626515197634
tributario,0.65164886013,0.34835113987
jangurussu,0.285157994275,0.714842005725
tributaria,0.650891704772,0.349108295228
globalizacao,0.190122102489,0.809877897511
espero,0.524680251947,0.475319748053
prejudicar,0.464581962911,0.535418037089
limpar,0.479546501515,0.520453498485
halfaker,0.265493614929,0.734506385071
facilitam,0.221798039491,0.778201960509
interrompido,0.635554445204,0.364445554796
captcha,0.329261457857,0.670738542143
reeleicao,0.258968162938,0.741031837062
ulv,0.493441561646,0.506558438354
votacoes,0.30975664873,0.69024335127
convertida,0.351327387463,0.648672612537
iranianas,0.618316247954,0.381683752046
facilitar,0.267719870268,0.732280129732
alinha,0.172163272855,0.827836727145
tecnicas,0.53725321861,0.46274678139
fielmente,0.262296694954,0.737703305046
diminuicao,0.452521078969,0.547478921031
otimista,0.365332082295,0.634667917705
14a,0.192240143428,0.807759856572
acordando,0.56108044007,0.43891955993
14h,0.268699014472,0.731300985528
soltar,0.588599640627,0.411400359373
absurdo,0.580444511707,0.419555488293
glaucia,0.611458593346,0.388541406654
excessivos,0.70454019174,0.29545980826
tatica,0.653055190917,0.346944809083
pura,0.525420988514,0.474579011486
pure,0.543104355368,0.456895644632
despreparo,0.619359765961,0.380640234039
infectou,0.717007457723,0.282992542277
puro,0.209717789471,0.790282210529
constatacao,0.326320680488,0.673679319512
ultimamente,0.384151989917,0.615848010083
mas,0.421265294653,0.578734705347
mar,0.655537803198,0.344462196802
mau,0.497778971087,0.502221028913
ferraco,0.278574456169,0.721425543831
terminacoes,0.286551588411,0.713448411589
analises,0.426888797055,0.573111202945
perigos,0.681096944278,0.318903055722
santana,0.228428430538,0.771571569462
critico,0.352722725659,0.647277274341
integrados,0.153651370724,0.846348629276
integrador,0.169268689497,0.830731310503
critica,0.571250996863,0.428749003137
computadas,0.34337495812,0.65662504188
mal,0.538765680609,0.461234319391
objeto,0.58866259955,0.41133740045
natalina,0.211781407387,0.788218592613
atacada,0.71851309765,0.28148690235
inconvenientes,0.734296858419,0.265703141581
apuradas,0.330483217874,0.669516782126
jair,0.491772128999,0.508227871001
gestao,0.124577870953,0.875422129047
irrelevante,0.388580266046,0.611419733954
adversas,0.670909941405,0.329090058595
sofreu,0.708778178679,0.291221821321
recorrente,0.626169609905,0.373830390095
alertando,0.717891231388,0.282108768612
frontin,0.291820110665,0.708179889335
demissoes,0.574929668689,0.425070331311
sofrem,0.702405668663,0.297594331337
agressao,0.704201539784,0.295798460216
velocidade,0.321956423987,0.678043576013
exteriores,0.301304171171,0.698695828829
treinamento,0.127097348348,0.872902651652
amarrado,0.227407113987,0.772592886013
denial,0.704273069865,0.295726930135
iptu,0.651590472138,0.348409527862
estendeu,0.569247524446,0.430752475554
hackeado,0.674861808107,0.325138191893
quadrimestre,0.600555251865,0.399444748135
satya,0.529234256414,0.470765743586
ouro,0.22749281323,0.77250718677
mais,0.297031849866,0.702968150134
delitos,0.777280962512,0.222719037488
influenciador,0.534263644017,0.465736355983
diligencia,0.313320595755,0.686679404245
instancia,0.296433698737,0.703566301263
falsidade,0.755145838644,0.244854161356
mail,0.299240972464,0.700759027536
gastar,0.619087039574,0.380912960426
pttmetro,0.609422636092,0.390577363908
importados,0.677863584434,0.322136415566
sorriso,0.610054094081,0.389945905919
enganosa,0.633891211073,0.366108788927
granularidade,0.229725803559,0.770274196441
repudio,0.500563917419,0.499436082581
leds,0.621463489278,0.378536510722
teorias,0.682809351009,0.317190648991
feltrin,0.368260559404,0.631739440596
evitadas,0.694782761627,0.305217238373
cartografia,0.217847219412,0.782152780588
gastam,0.617116738382,0.382883261618
agio,0.270971394814,0.729028605186
baseiam,0.592149054191,0.407850945809
agil,0.127394400394,0.872605599606
parcelar,0.643928405761,0.356071594239
acessorios,0.522582408907,0.477417591093
gire,0.575406702621,0.424593297379
quebrou,0.685668559772,0.314331440228
gira,0.577995947813,0.422004052187
manifeste,0.356584170161,0.643415829839
formatado,0.556880384886,0.443119615114
sensacao,0.455939499861,0.544060500139
gamers,0.543284054992,0.456715945008
sugeria,0.635930809763,0.364069190237
fazem,0.22641660137,0.77358339863
decididamente,0.256484279729,0.743515720271
prudencia,0.263447650377,0.736552349623
nascente,0.365696319712,0.634303680288
fazer,0.363036454201,0.636963545799
sugerir,0.403942280428,0.596057719572
nudez,0.525263813964,0.474736186036
protecao,0.307599837084,0.692400162916
entusiastas,0.192906481571,0.807093518429
sensor,0.453091443976,0.546908556024
dioxido,0.633978763854,0.366021236146
imprevisivel,0.394535509168,0.605464490832
espanhol,0.198576823151,0.801423176849
exigiam,0.650403184494,0.349596815506
gota,0.653159116975,0.346840883025
fisica,0.59064399002,0.40935600998
chave,0.317010295034,0.682989704966
yuri,0.360575718195,0.639424281805
driblar,0.651632540531,0.348367459469
negligente,0.465655965737,0.534344034263
amigos,0.228862963193,0.771137036807
recife,0.213230426836,0.786769573164
abstracao,0.341467046435,0.658532953565
acirram,0.606259109196,0.393740890804
abstrata,0.629447859806,0.370552140194
apagao,0.748160358425,0.251839641575
insistiu,0.580490783885,0.419509216115
apagar,0.53270605245,0.46729394755
thing,0.253035201775,0.746964798225
principe,0.628935772873,0.371064227127
acirrar,0.586403041,0.413596959
think,0.489816187152,0.510183812848
satisfeita,0.585837802504,0.414162197496
suspender,0.539899455207,0.460100544793
revolucionando,0.182356624562,0.817643375438
suspendeu,0.678747814736,0.321252185264
crie,0.509799878559,0.490200121441
mitigados,0.679808381542,0.320191618458
facilitando,0.145600501671,0.854399498329
carro,0.602604274113,0.397395725887
impossibilitado,0.62724262846,0.37275737154
interrompe,0.489361791329,0.510638208671
impossibilitada,0.586673738925,0.413326261075
escassez,0.678224796962,0.321775203038
little,0.229202449666,0.770797550334
negocio,0.147197305975,0.852802694025
reafirmar,0.167633145737,0.832366854263
irresponsavel,0.514903515025,0.485096484975
1x,0.55594745929,0.44405254071
patrimoniais,0.663595274514,0.336404725486
disrupcao,0.408602135062,0.591397864938
iguatemi,0.250987413156,0.749012586844
rosario,0.492400870056,0.507599129944
bobo,0.609820651707,0.390179348293
senti,0.546477338023,0.453522661977
evitado,0.680598980289,0.319401019711
yql,0.669554551478,0.330445448522
emocionante,0.217260692575,0.782739307425
senta,0.638477578833,0.361522421167
sente,0.603854804921,0.396145195079
bruxelas,0.336772687153,0.663227312847
comprometido,0.602649554905,0.397350445095
indesejavel,0.672294528547,0.327705471453
lembro,0.435311147269,0.564688852731
cleanse,0.260958210052,0.739041789948
lembre,0.389958042555,0.610041957445
cumprimento,0.423035467657,0.576964532343
comissario,0.69452774987,0.30547225013
redefinir,0.522756034346,0.477243965654
aumentam,0.62595735227,0.37404264773
ecossistema,0.218727541089,0.781272458911
comunista,0.316000299895,0.683999700105
ventura,0.252355025688,0.747644974312
pegam,0.302663839603,0.697336160397
sabotagem,0.765429193743,0.234570806257
corre,0.66537801517,0.33462198483
tdgrux,0.506126003373,0.493873996627
deixado,0.596038713668,0.403961286332
deixada,0.467374238032,0.532625761968
interrogacao,0.636457487773,0.363542512227
presenciais,0.177844511912,0.822155488088
reducao,0.415005157329,0.584994842671
requerem,0.509192457941,0.490807542059
requerer,0.642674962285,0.357325037715
kevin,0.218295369708,0.781704630292
denunciado,0.707599639353,0.292400360647
submeter,0.642089229068,0.357910770932
convidam,0.611234411424,0.388765588576
submeteu,0.245889563059,0.754110436941
despencam,0.665921209686,0.334078790314
oculta,0.257840684101,0.742159315899
cantor,0.267058269644,0.732941730356
despreparadas,0.693996276531,0.306003723469
interior,0.590899016276,0.409100983724
performance,0.245693663798,0.754306336202
ciberativistas,0.348740782198,0.651259217802
consagradas,0.633325634482,0.366674365518
formular,0.224429381647,0.775570618353
ressalta,0.184004066372,0.815995933628
norman,0.596680023419,0.403319976581
enter,0.270783492011,0.729216507989
laranja,0.605665637612,0.394334362388
aplaudido,0.452618561812,0.547381438188
beta,0.435069075141,0.564930924859
spyeye,0.570763745928,0.429236254072
descontinuidade,0.653062511297,0.346937488703
normas,0.603917467111,0.396082532889
choque,0.519732629361,0.480267370639
incisiva,0.369150012297,0.630849987703
confidencialidade,0.246707582863,0.753292417137
digna,0.273015185034,0.726984814966
digno,0.224341469134,0.775658530866
mantiveram,0.651184293727,0.348815706273
rastreadas,0.649070035779,0.350929964221
preventiva,0.621255516867,0.378744483133
ultimato,0.454116459657,0.545883540343
11h30,0.41343770115,0.58656229885
clonagem,0.726580658182,0.273419341818
maxine,0.53249028054,0.46750971946
gargalos,0.657837231433,0.342162768567
projetado,0.192997857845,0.807002142155
complicacoes,0.676850221638,0.323149778362
favoravel,0.348249168325,0.651750831675
agradar,0.375451577415,0.624548422585
agradam,0.377607725894,0.622392274106
acusados,0.779492676178,0.220507323822
aventura,0.409724010221,0.590275989779
custaria,0.631042034216,0.368957965784
consegue,0.352853687214,0.647146312786
fluidas,0.612991720134,0.387008279866
aposentou,0.619759506627,0.380240493373
mubarak,0.723380338955,0.276619661045
padtec,0.202633799295,0.797366200705
recolhe,0.586833754982,0.413166245018
penetrar,0.442122340268,0.557877659732
16h30,0.629844027456,0.370155972544
realmente,0.338197755025,0.661802244975
quebrando,0.65107760208,0.34892239792
enchentes,0.753395898559,0.246604101441
volatil,0.44321032979,0.55678967021
explicou,0.571292825608,0.428707174392
inexoravel,0.472196944692,0.527803055308
incipiente,0.358244113596,0.641755886404
giro,0.216261683999,0.783738316001
weafer,0.549276155949,0.450723844051
desequilibrado,0.608024503634,0.391975496366
espiona,0.686336297883,0.313663702117
ilustre,0.295070359182,0.704929640818
fusao,0.408852734143,0.591147265857
remarcar,0.311496803171,0.688503196829
espetacular,0.26915399215,0.73084600785
gpopai,0.279299820183,0.720700179817
amigavel,0.156893029443,0.843106970557
conserto,0.696226261544,0.303773738456
armentano,0.263964439611,0.736035560389
farmacia,0.274468347266,0.725531652734
mediar,0.64718124957,0.35281875043
medias,0.337769652585,0.662230347415
acelerometros,0.63038597952,0.36961402048
adquirente,0.572878876355,0.427121123645
calar,0.650864637536,0.349135362464
alimentacao,0.213098239943,0.786901760057
apresentou,0.185055720761,0.814944279239
sindppd,0.621631573729,0.378368426271
seap,0.279468663845,0.720531336155
decorrencia,0.571525694088,0.428474305912
garantidos,0.241685490532,0.758314509468
violaria,0.615853222728,0.384146777272
defeito,0.749371281086,0.250628718914
chuva,0.721200029868,0.278799970132
paciencia,0.246926860939,0.753073139061
malfeitores,0.323877072092,0.676122927908
descarte,0.617967549922,0.382032450078
descarta,0.325985723109,0.674014276891
campina,0.312251346262,0.687748653738
denunciou,0.572255293287,0.427744706713
simplificar,0.275407548632,0.724592451368
atribui,0.56706979828,0.43293020172
ofereceria,0.246453619678,0.753546380322
certeza,0.38183290661,0.61816709339
proposta,0.584472467296,0.415527532704
wechsler,0.235448059014,0.764551940986
aviso,0.695368490588,0.304631509412
imita,0.266271010917,0.733728989083
achar,0.557239987312,0.442760012688
nutricao,0.170961692535,0.829038307465
warszawski,0.254710196957,0.745289803043
insistido,0.66475253301,0.33524746699
embaixada,0.697698335115,0.302301664885
jr,0.613042588242,0.386957411758
robustas,0.167354052209,0.832645947791
teraflops,0.247584978959,0.752415021041
desconfianca,0.530318866834,0.469681133166
originaria,0.461021056594,0.538978943406
renunciar,0.65515520361,0.34484479639
manual,0.580913848827,0.419086151173
licenciar,0.578517320564,0.421482679436
js,0.174791634535,0.825208365465
ja,0.260031958374,0.739968041626
construirem,0.152539702136,0.847460297864
783,0.625556750741,0.374443249259
solicitar,0.623632896065,0.376367103935
baile,0.634881718191,0.365118281809
tour,0.448222619194,0.551777380806
maravilhosas,0.265055767619,0.734944232381
confortavelmente,0.20300835581,0.79699164419
anonima,0.643304427568,0.356695572432
esquecido,0.461586610833,0.538413389167
desleal,0.652240240228,0.347759759772
questao,0.662198767361,0.337801232639
fatais,0.771333876371,0.228666123629
crescimento,0.353941335674,0.646058664326
cancer,0.511328076146,0.488671923854
tuitou,0.279370474317,0.720629525683
inaceitavel,0.660921666137,0.339078333863
clandestinas,0.714836736992,0.285163263008
garota,0.301959875255,0.698040124745
garoto,0.624368324248,0.375631675752
campeoes,0.539131985425,0.460868014575
parecem,0.266785472876,0.733214527124
celebrados,0.31709246482,0.68290753518
barreira,0.644400509466,0.355599490534
causava,0.334465310893,0.665534689107
encryption,0.620166606833,0.379833393167
netbooks,0.576317974322,0.423682025678
vestigios,0.680206385181,0.319793614819
mexido,0.662609695425,0.337390304575
negativos,0.461371644353,0.538628355647
milionaria,0.688037797346,0.311962202654
superficies,0.635308350327,0.364691649673
variando,0.537659721125,0.462340278875
partida,0.331311116629,0.668688883371
partido,0.464234926587,0.535765073413
elefante,0.600259549849,0.399740450151
discursivas,0.284536626261,0.715463373739
acionista,0.57539806547,0.42460193453
obvias,0.61746608654,0.38253391346
guerras,0.712836380351,0.287163619649
engenhoso,0.307442075481,0.692557924519
preenchida,0.308148926851,0.691851073149
hds,0.618500727976,0.381499272024
tratavam,0.617662766816,0.382337233184
imposta,0.684211277446,0.315788722554
preocupar,0.408587575259,0.591412424741
lucratividade,0.163420682355,0.836579317645
agitado,0.389464921944,0.610535078056
coca,0.222759630429,0.777240369571
rhodes,0.620374328205,0.379625671795
evidencias,0.355497386847,0.644502613153
desfavoravel,0.410811966162,0.589188033838
companhias,0.200957346964,0.799042653036
hdi,0.43085201006,0.56914798994
planas,0.624955354025,0.375044645975
sobrevivencia,0.190521645052,0.809478354948
subestimam,0.644172811021,0.355827188979
agiram,0.703035612735,0.296964387265
pesadelo,0.628896363161,0.371103636839
explicacoes,0.494341635697,0.505658364303
decidam,0.252311742196,0.747688257804
subestimar,0.619279196855,0.380720803145
refeicao,0.239467760813,0.760532239187
saque,0.513183754967,0.486816245033
nutricionista,0.221947682685,0.778052317315
requerente,0.690773425397,0.309226574603
tripulados,0.686228636535,0.313771363465
rompimentos,0.769085936453,0.230914063547
argumento,0.674106174933,0.325893825067
paz,0.273116912752,0.726883087248
continuidade,0.190160464188,0.809839535812
revelada,0.29960193792,0.70039806208
pac,0.546735233469,0.453264766531
bage,0.596564446831,0.403435553169
pai,0.384174320923,0.615825679077
sozinhas,0.608772109572,0.391227890428
revelado,0.413408314868,0.586591685132
pao,0.537249601072,0.462750398928
famosas,0.307181244953,0.692818755047
oid,0.517999954603,0.482000045397
eletrodos,0.615542180258,0.384457819742
impedindo,0.676050465216,0.323949534784
driven,0.166661875701,0.833338124299
prototipacao,0.104222027563,0.895777972437
espionar,0.565892310682,0.434107689318
replanejamento,0.624096500236,0.375903499764
isencao,0.594119122795,0.405880877205
berkshire,0.583497574116,0.416502425884
apelacoes,0.720923460779,0.279076539221
dependencia,0.687435554548,0.312564445452
acessivel,0.296914911858,0.703085088142
macri,0.688482914633,0.311517085367
ocultando,0.568324140708,0.431675859292
caminhao,0.647245375849,0.352754624151
lento,0.451607370206,0.548392629794
markun,0.239723968318,0.760276031682
intimo,0.272014061227,0.727985938773
facilitou,0.244046088022,0.755953911978
vicosa,0.379071003637,0.620928996363
lenta,0.469355779694,0.530644220306
gates,0.238366151484,0.761633848516
nao,0.454749446693,0.545250553307
prejudique,0.646552109844,0.353447890156
cometerem,0.739892165033,0.260107834967
esforcando,0.313781719678,0.686218280322
suboficiais,0.289801500347,0.710198499653
excessivas,0.749894384653,0.250105615347
ruido,0.491805520022,0.508194479978
formalizar,0.525752770114,0.474247229886
contratou,0.162111819943,0.837888180057
leque,0.145451675059,0.854548324941
encanada,0.686860654888,0.313139345112
espada,0.594015244519,0.405984755481
desrespeitar,0.647078564956,0.352921435044
firewall,0.471410419536,0.528589580464
provocaram,0.752298519658,0.247701480342
decidimos,0.343867686577,0.656132313423
dimensionados,0.600255824324,0.399744175676
acidentes,0.766121301318,0.233878698682
quantificado,0.222909151646,0.777090848354
reforcam,0.479510687734,0.520489312266
demitir,0.650493229847,0.349506770153
incapacidade,0.662705460938,0.337294539062
viveu,0.450559947205,0.549440052795
paixoes,0.200821421998,0.799178578002
automacoes,0.260938894785,0.739061105215
referindo,0.591820137691,0.408179862309
vereadores,0.425768315341,0.574231684659
colocaria,0.417855098904,0.582144901096
engajar,0.12318104439,0.87681895561
estimulam,0.240637971751,0.759362028249
continuaremos,0.202673115248,0.797326884752
lightning,0.241172622014,0.758827377986
estimular,0.27458967086,0.72541032914
antemao,0.239741253392,0.760258746608
proprio,0.539599871349,0.460400128651
tesoureiro,0.670686436384,0.329313563616
dolo,0.548322157795,0.451677842205
grafeno,0.403455275057,0.596544724943
imagem,0.241521189837,0.758478810163
ascend,0.199770027678,0.800229972322
pobre,0.590395167538,0.409604832462
titas,0.415235186217,0.584764813783
susta,0.50424440758,0.49575559242
falhar,0.640837596573,0.359162403427
falhas,0.769952929949,0.230047070051
joan,0.276257135027,0.723742864973
fabricar,0.58188494929,0.41811505071
irpf,0.234577189332,0.765422810668
livres,0.24633108128,0.75366891872
calcoene,0.456560010769,0.543439989231
sudao,0.702546808604,0.297453191396
pressupoe,0.544224626943,0.455775373057
criticas,0.662618906991,0.337381093009
criticar,0.648993044016,0.351006955984
ortografia,0.264938026809,0.735061973191
yottabyte,0.335756759894,0.664243240106
genetico,0.419439447809,0.580560552191
julgou,0.485546728695,0.514453271305
roteadores,0.736115803443,0.263884196557
souber,0.240452413692,0.759547586308
perguntam,0.451321978493,0.548678021507
atender,0.15662337418,0.84337662582
ansia,0.284369295686,0.715630704314
vazar,0.694700539261,0.305299460739
limitacoes,0.619749124909,0.380250875091
saques,0.588139979268,0.411860020732
garante,0.191211124384,0.808788875616
deficientes,0.564458115503,0.435541884497
entregas,0.512069852615,0.487930147385
garanta,0.180407040317,0.819592959683
incentivando,0.197244462389,0.802755537611
dolares,0.285188678776,0.714811321224
anomalia,0.699710460265,0.300289539735
empresa,0.180288256075,0.819711743925
liberado,0.241389065827,0.758610934173
beacons,0.216165050126,0.783834949874
abracar,0.356752532767,0.643247467233
achava,0.419541761869,0.580458238131
gomes,0.546802326283,0.453197673717
aposentadas,0.643400207152,0.356599792848
einstein,0.280496596967,0.719503403033
lando,0.715714516086,0.284285483914
pretendo,0.532252435584,0.467747564416
apoiadores,0.298463800188,0.701536199812
bruto,0.532865867694,0.467134132306
telemedicina,0.180902450333,0.819097549667
donr4ul,0.482601819189,0.517398180811
decisivo,0.305949958246,0.694050041754
elegivel,0.199172454538,0.800827545462
problema,0.711876860643,0.288123139357
palmeira,0.270289565811,0.729710434189
vedado,0.451850558671,0.548149441329
tirarmos,0.543614405775,0.456385594225
papelada,0.285638633751,0.714361366249
ultrapassar,0.412307232309,0.587692767691
sacrificio,0.571572443519,0.428427556481
acre,0.630360329619,0.369639670381
janot,0.533615923182,0.466384076818
imperceptiveis,0.299982706801,0.700017293199
boatos,0.65375572243,0.34624427757
chato,0.587493593662,0.412506406338
ilesa,0.604195005886,0.395804994114
pessimismo,0.464465154137,0.535534845863
ronaldo,0.260923429435,0.739076570565
responsabilidade,0.632715053141,0.367284946859
traduzira,0.583497139595,0.416502860405
crilock,0.653540914223,0.346459085777
advogada,0.450997852567,0.549002147433
exemplar,0.238744107684,0.761255892316
triplicaram,0.543684073749,0.456315926251
25gbe,0.175223887181,0.824776112819
ludico,0.581926500445,0.418073499555
advogado,0.307411946824,0.692588053176
sofrera,0.700302669343,0.299697330657
investigada,0.707521246551,0.292478753449
interesse,0.332671645986,0.667328354014
investigado,0.733054918388,0.266945081612
litigio,0.69272938386,0.30727061614
